,altitude,gas_temp,gps_fix,heading,humidity,latitude,lonet_bat,longitude,pm1,pm10,pm2_5,w_pm1,w_pm10,w_pm2_5,sample_flow_rate,sampling_period,speed,temp,date,retries,timestamp,id,last_organicity_sync,raw_CO_working,raw_CO_aux,raw_NO2_working,raw_NO2_aux
323,58.3,255.0,1.0,332.6,51.4,51.522793,84.0,-0.154722,0.723,25.987,12.926,0.0,0.0,0.0,0.823,39.602,0.04,5.2,20170118060638,0,2017-01-18 06:06:47.133296,1,,167.005090909,109.009454545,127.007030303,123.004121212
322,57.1,251.8,1.0,357.0,51.6,51.522793,85.0,-0.154767,0.794,25.349,10.912,0.0,0.0,0.0,0.806,39.791,0.07,5.2,20170118060718,0,2017-01-18 06:07:27.154361,1,,168.991030303,110.002424242,128.0,123.004121212
321,57.1,251.8,1.0,20.4,51.7,51.522766,87.0,-0.154788,0.797,26.625,14.027,0.0,0.0,0.0,0.831,39.899,0.04,5.2,20170118060758,0,2017-01-18 06:08:06.106342,1,,167.005090909,110.002424242,127.007030303,122.011151515
320,57.3,255.0,1.0,221.7,51.8,51.522732,85.0,-0.154828,0.922,28.167,14.356,0.0,0.0,0.0,0.851,38.677,0.07,5.2,20170118060837,0,2017-01-18 06:08:45.677926,1,,167.005090909,109.009454545,126.014060606,123.004121212
319,57.1,255.0,1.0,143.7,51.7,51.52272,93.0,-0.154807,185.673,387.607,361.915,0.0,0.0,0.0,0.643,39.393,0.04,5.2,20170118060916,0,2017-01-18 06:09:25.696692,1,,170.015030303,109.009454545,126.014060606,122.011151515
318,58.4,255.0,1.0,323.7,51.7,51.522724,84.0,-0.154817,1.843,29.069,16.023,0.0,0.0,0.0,0.644,40.29,0.06,5.2,20170118060957,0,2017-01-18 06:10:05.296799,1,,171.008,110.002424242,127.007030303,123.004121212
317,57.8,255.0,1.0,83.7,51.7,51.522743,84.0,-0.154787,1.085,29.861,14.605,0.0,0.0,0.0,0.63,39.487,0.02,5.2,20170118061036,0,2017-01-18 06:10:44.394057,1,,170.015030303,110.002424242,124.990060606,122.011151515
316,57.7,255.0,1.0,75.4,51.9,51.522747,88.0,-0.154798,0.921,25.923,12.797,0.0,0.0,0.0,0.646,38.681,0.02,5.2,20170118061115,0,2017-01-18 06:11:24.271186,1,,171.008,110.995393939,126.014060606,122.011151515
315,58.5,251.8,1.0,222.9,51.8,51.522732,85.0,-0.154802,0.728,37.187,18.137,0.0,0.0,0.0,0.646,40.084,0.02,5.2,20170118061155,0,2017-01-18 06:12:03.599563,1,,173.986909091,110.002424242,127.007030303,123.997090909
314,57.9,251.8,1.0,82.2,51.8,51.522705,84.0,-0.154777,1.057,35.023,16.873,0.0,0.0,0.0,0.657,39.589,0.04,5.2,20170118061235,0,2017-01-18 06:12:42.876888,1,,173.986909091,109.009454545,126.014060606,120.987151515
313,57.7,255.0,1.0,185.0,51.9,51.522694,85.0,-0.154753,0.902,31.432,16.212,0.0,0.0,0.0,0.658,39.183,0.04,5.2,20170118061314,0,2017-01-18 06:13:22.986287,1,,176.003878788,110.995393939,126.014060606,120.987151515
312,57.8,255.0,1.0,306.9,52.1,51.522694,88.0,-0.15475,3.139,32.762,20.137,0.0,0.0,0.0,0.678,39.624,0.04,5.2,20170118061354,0,2017-01-18 06:14:02.270446,1,,179.013818182,110.002424242,127.007030303,123.004121212
311,56.4,251.8,1.0,223.8,52.1,51.522694,85.0,-0.154733,3.079,37.077,22.57,0.0,0.0,0.0,0.703,39.368,0.02,5.2,20170118061433,0,2017-01-18 06:14:41.673448,1,,176.996848485,110.002424242,126.014060606,123.004121212
310,54.8,248.6,1.0,260.2,52.1,51.522705,88.0,-0.154678,0.953,21.099,11.02,0.0,0.0,0.0,0.704,39.324,0.04,5.2,20170118061513,0,2017-01-18 06:15:21.205477,1,,177.989818182,110.002424242,126.014060606,122.011151515
309,54.7,251.8,1.0,46.0,52.0,51.522705,85.0,-0.15466,0.668,21.603,10.676,0.0,0.0,0.0,0.721,39.745,0.04,5.2,20170118061552,0,2017-01-18 06:16:01.293798,1,,176.996848485,107.985454545,126.014060606,122.011151515
308,54.8,251.8,1.0,210.9,52.0,51.522686,85.0,-0.154655,1.297,28.279,15.813,0.0,0.0,0.0,0.72,39.991,0.02,5.2,20170118061632,0,2017-01-18 06:16:40.198497,1,,179.013818182,110.995393939,127.007030303,123.004121212
307,55.0,255.0,1.0,340.4,52.3,51.522678,93.0,-0.154653,1.107,26.938,14.838,0.0,0.0,0.0,0.713,38.918,0.04,5.2,20170118061711,0,2017-01-18 06:17:19.753327,1,,179.013818182,110.002424242,127.007030303,123.004121212
306,56.1,255.0,1.0,3.9,52.5,51.522678,93.0,-0.154637,0.884,42.763,12.5,0.0,0.0,0.0,0.729,39.588,0.02,5.1,20170118061751,0,2017-01-18 06:17:59.971824,1,,179.013818182,107.985454545,124.990060606,122.011151515
305,56.9,255.0,1.0,30.2,52.3,51.522671,93.0,-0.154582,0.688,29.803,14.5,0.0,0.0,0.0,0.743,39.942,0.04,5.1,20170118061831,0,2017-01-18 06:18:38.791078,1,,185.002666667,110.002424242,128.0,123.004121212
304,57.7,255.0,1.0,78.5,52.5,51.522678,84.0,-0.154612,0.988,24.34,13.04,0.0,0.0,0.0,0.751,38.848,0.02,5.2,20170118061910,0,2017-01-18 06:19:18.416528,1,,185.995636364,110.995393939,128.0,123.004121212
303,57.6,251.8,1.0,283.1,52.6,51.522671,87.0,-0.154678,0.741,26.47,12.398,0.0,0.0,0.0,0.755,39.984,0.02,5.1,20170118061950,0,2017-01-18 06:19:58.278379,1,,182.98569697,110.995393939,129.985939394,123.997090909
302,55.8,255.0,1.0,188.6,52.7,51.522636,84.0,-0.154682,0.496,21.346,11.262,0.0,0.0,0.0,0.755,39.064,0.02,5.0,20170118062029,0,2017-01-18 06:20:37.536414,1,,180.006787879,107.985454545,128.992969697,123.004121212
301,53.6,251.8,1.0,357.7,52.8,51.522617,84.0,-0.154625,1.165,28.536,14.921,0.0,0.0,0.0,0.745,39.145,0.02,5.1,20170118062108,0,2017-01-18 06:21:17.583044,1,,189.005575758,110.995393939,129.985939394,123.004121212
300,54.6,255.0,1.0,222.1,52.8,51.522644,85.0,-0.154587,8.672,47.089,32.927,0.0,0.0,0.0,0.699,40.026,0.04,5.0,20170118062148,0,2017-01-18 06:21:56.816153,1,,189.005575758,110.995393939,127.007030303,123.004121212
299,55.1,255.0,1.0,105.2,52.9,51.522671,84.0,-0.154587,0.79,29.676,15.473,0.0,0.0,0.0,0.699,39.252,0.02,5.0,20170118062228,0,2017-01-18 06:22:36.077973,1,,185.002666667,109.009454545,127.007030303,123.004121212
298,55.3,255.0,1.0,245.8,52.9,51.522655,84.0,-0.154553,7.653,38.042,25.961,0.0,0.0,0.0,0.614,39.718,0.04,5.1,20170118062307,0,2017-01-18 06:23:15.730876,1,,184.00969697,110.995393939,127.007030303,120.987151515
297,54.1,255.0,1.0,300.5,52.7,51.522621,83.0,-0.154622,1.802,46.777,24.437,0.0,0.0,0.0,0.618,39.349,0.02,5.0,20170118062347,0,2017-01-18 06:23:55.614798,1,,176.003878788,110.002424242,127.007030303,123.004121212
296,54.3,251.8,1.0,248.1,52.7,51.522636,92.0,-0.154667,1.303,30.555,17.062,0.0,0.0,0.0,0.618,39.584,0.04,5.0,20170118062427,0,2017-01-18 06:24:34.974953,1,,176.996848485,109.009454545,128.0,123.997090909
295,54.4,251.8,1.0,209.7,52.8,51.522652,85.0,-0.154665,0.892,29.414,14.192,0.0,0.0,0.0,0.659,39.365,0.04,5.1,20170118062506,0,2017-01-18 06:25:18.302701,1,,177.989818182,109.009454545,124.990060606,122.011151515
294,53.0,255.0,1.0,34.6,52.9,51.522636,85.0,-0.154663,1.012,51.531,17.528,0.0,0.0,0.0,0.689,43.523,0.04,5.1,20170118062550,0,2017-01-18 06:25:57.557659,1,,177.989818182,110.002424242,127.007030303,123.004121212
293,51.1,258.2,1.0,277.4,52.8,51.522644,95.0,-0.154638,1.212,32.046,15.417,0.0,0.0,0.0,0.712,38.725,0.02,5.1,20170118062628,0,2017-01-18 06:26:37.253891,1,,176.996848485,109.009454545,126.014060606,123.004121212
292,49.4,255.0,1.0,75.3,52.9,51.52261,85.0,-0.154677,1.165,37.113,18.821,0.0,0.0,0.0,0.77,39.756,0.04,5.1,20170118062708,0,2017-01-18 06:27:19.469518,1,,182.98569697,107.985454545,126.014060606,120.987151515
291,51.5,255.0,1.0,98.0,52.9,51.522591,85.0,-0.154672,0.959,30.562,15.659,0.0,0.0,0.0,0.789,42.275,0.02,5.1,20170118062750,0,2017-01-18 06:27:58.119434,1,,181.992727273,110.002424242,128.0,123.997090909
290,54.9,251.8,1.0,178.1,53.0,51.522636,85.0,-0.154675,0.848,24.972,13.189,0.0,0.0,0.0,0.815,38.926,0.02,5.1,20170118062829,0,2017-01-18 06:28:37.636715,1,,180.006787879,110.995393939,126.014060606,122.011151515
289,57.9,255.0,1.0,154.3,53.1,51.52261,87.0,-0.154632,0.952,24.477,13.178,0.0,0.0,0.0,0.827,38.907,0.04,5.1,20170118062908,0,2017-01-18 06:29:17.138373,1,,189.998545455,111.988363636,128.0,123.004121212
288,59.1,255.0,1.0,170.7,53.1,51.522606,95.0,-0.154615,2.609,36.643,20.144,0.0,0.0,0.0,0.845,39.861,0.02,5.0,20170118062948,0,2017-01-18 06:29:56.802953,1,,180.999757576,111.988363636,128.0,123.004121212
287,59.0,255.0,1.0,317.5,53.5,51.522621,87.0,-0.154645,0.766,19.378,10.635,0.0,0.0,0.0,0.848,39.427,0.02,5.0,20170118063028,0,2017-01-18 06:30:36.402010,1,,177.989818182,109.009454545,126.014060606,122.011151515
286,58.4,251.8,1.0,224.1,53.4,51.522659,87.0,-0.154688,0.688,25.33,13.464,0.0,0.0,0.0,0.851,39.804,0.06,5.0,20170118063108,0,2017-01-18 06:31:16.315626,1,,176.996848485,109.009454545,127.007030303,123.004121212
285,63.1,255.0,1.0,15.7,53.2,51.52269,84.0,-0.154702,6.615,44.753,26.251,0.0,0.0,0.0,0.661,39.586,0.02,5.0,20170118063147,0,2017-01-18 06:31:55.420987,1,,176.003878788,109.009454545,127.007030303,123.004121212
284,64.9,255.0,1.0,72.2,53.1,51.52269,84.0,-0.154705,0.879,28.913,13.342,0.0,0.0,0.0,0.663,38.946,0.04,5.0,20170118063226,0,2017-01-18 06:32:35.324361,1,,180.999757576,110.995393939,128.992969697,123.997090909
283,66.2,255.0,1.0,251.7,53.2,51.52269,85.0,-0.154713,1.122,39.03,19.832,0.0,0.0,0.0,0.655,39.737,0.0,5.0,20170118063306,0,2017-01-18 06:33:15.236636,1,,179.013818182,110.002424242,124.990060606,122.011151515
282,66.6,255.0,1.0,228.4,53.2,51.52269,87.0,-0.154707,0.703,30.392,15.705,0.0,0.0,0.0,0.648,40.89,0.02,5.0,20170118063347,0,2017-01-18 06:33:56.524926,1,,180.006787879,110.002424242,128.0,122.011151515
281,66.2,255.0,1.0,233.5,53.1,51.522724,95.0,-0.154607,8.835,57.08,39.213,0.0,0.0,0.0,0.648,40.224,0.04,5.0,20170118063427,0,2017-01-18 06:34:35.988271,1,,179.013818182,110.002424242,128.0,123.004121212
280,67.5,255.0,1.0,270.0,0.0,51.522724,93.0,-0.154643,0.851,34.11,16.548,0.0,0.0,0.0,0.673,39.498,0.02,0.0,20170118063507,0,2017-01-18 06:35:15.718262,1,,179.013818182,109.009454545,128.0,123.004121212
279,71.8,255.0,1.0,312.2,52.7,51.522812,90.0,-0.154725,5.247,47.251,29.274,0.0,0.0,0.0,0.674,39.64,1.11,5.0,20170118063547,0,2017-01-18 06:35:54.494285,1,,176.996848485,110.002424242,127.007030303,122.011151515
278,70.7,255.0,1.0,54.9,53.3,51.522869,85.0,-0.154703,1.206,24.699,14.063,0.0,0.0,0.0,0.692,39.808,0.72,5.0,20170118063626,0,2017-01-18 06:36:34.062727,1,,181.992727273,109.009454545,127.007030303,123.004121212
277,70.8,255.0,1.0,218.1,53.3,51.522861,84.0,-0.15469,1.714,35.056,19.315,0.0,0.0,0.0,0.712,38.832,0.04,5.0,20170118063705,0,2017-01-18 06:37:13.709808,1,,180.006787879,110.002424242,127.007030303,124.990060606
276,69.8,255.0,1.0,232.4,53.2,51.522835,85.0,-0.154735,0.724,21.704,11.381,0.0,0.0,0.0,0.698,39.149,0.13,5.0,20170118063744,0,2017-01-18 06:37:53.193443,1,,177.989818182,107.985454545,127.007030303,123.004121212
275,70.0,255.0,1.0,244.2,53.1,51.52282,93.0,-0.154735,6.274,52.868,29.323,0.0,0.0,0.0,0.614,39.443,0.07,5.0,20170118063824,0,2017-01-18 06:38:32.714060,1,,179.013818182,107.985454545,128.0,123.004121212
274,70.0,255.0,1.0,291.5,53.2,51.522797,85.0,-0.154768,1.152,41.16,20.63,0.0,0.0,0.0,0.614,39.864,0.04,5.0,20170118063904,0,2017-01-18 06:39:12.274526,1,,179.013818182,109.009454545,128.0,123.004121212
273,71.4,255.0,1.0,30.3,53.3,51.522778,93.0,-0.154783,0.983,40.723,14.486,0.0,0.0,0.0,0.628,39.049,0.02,5.0,20170118063943,0,2017-01-18 06:39:53.421013,1,,181.992727273,110.995393939,124.990060606,119.994181818
272,71.5,255.0,1.0,240.8,53.3,51.522774,87.0,-0.154782,7.167,51.557,34.115,0.0,0.0,0.0,0.671,41.357,0.04,4.9,20170118064024,0,2017-01-18 06:40:33.540317,1,,180.999757576,111.988363636,128.0,123.997090909
271,73.7,251.8,1.0,35.0,53.5,51.522793,84.0,-0.154783,0.781,32.132,16.819,0.0,0.0,0.0,0.671,40.109,0.04,5.0,20170118064105,0,2017-01-18 06:41:12.915518,1,,181.992727273,107.985454545,127.007030303,123.004121212
270,75.5,255.0,1.0,237.3,53.3,51.522774,84.0,-0.154728,0.942,43.917,22.477,0.0,0.0,0.0,0.668,39.041,0.04,4.9,20170118064144,0,2017-01-18 06:41:52.280015,1,,176.003878788,107.985454545,126.014060606,120.987151515
269,76.6,251.8,1.0,69.3,53.7,51.522758,84.0,-0.15469,1.45,45.532,19.6,0.0,0.0,0.0,0.664,39.204,0.09,4.9,20170118064223,0,2017-01-18 06:42:32.042037,1,,180.006787879,110.002424242,128.0,120.987151515
268,76.8,251.8,1.0,32.7,53.8,51.522758,91.0,-0.154698,0.723,28.568,14.705,0.0,0.0,0.0,0.664,39.707,0.02,4.9,20170118064303,0,2017-01-18 06:43:11.391203,1,,172.993939394,109.009454545,126.014060606,122.011151515
267,77.4,255.0,1.0,235.0,53.5,51.522758,93.0,-0.154725,1.012,35.327,17.802,0.0,0.0,0.0,0.675,39.642,0.07,4.8,20170118064342,0,2017-01-18 06:43:51.530215,1,,176.003878788,109.009454545,127.007030303,123.004121212
266,77.0,258.2,1.0,339.8,53.5,51.522758,83.0,-0.154797,0.901,27.805,14.938,0.0,0.0,0.0,0.678,41.351,0.04,4.8,20170118064424,0,2017-01-18 06:44:33.773995,1,,173.986909091,109.009454545,128.0,120.987151515
265,87.8,255.0,1.0,134.9,53.5,51.522816,84.0,-0.154758,15.301,66.091,47.317,0.0,0.0,0.0,0.601,40.644,0.06,4.9,20170118064505,0,2017-01-18 06:45:12.648519,1,,172.993939394,110.995393939,127.007030303,123.004121212
264,86.9,255.0,1.0,275.6,53.4,51.522835,84.0,-0.154745,1.72,34.027,18.52,0.0,0.0,0.0,0.611,39.024,0.02,4.9,20170118064544,0,2017-01-18 06:45:51.502441,1,,172.000969697,110.002424242,127.007030303,123.997090909
263,85.1,255.0,1.0,59.2,53.3,51.522846,85.0,-0.154732,1.289,34.221,18.833,0.0,0.0,0.0,0.61,38.823,0.02,4.9,20170118064622,0,2017-01-18 06:46:31.515805,1,,180.006787879,109.009454545,126.014060606,123.004121212
262,84.5,255.0,1.0,71.2,53.1,51.522854,89.0,-0.154725,1.68,32.94,17.55,0.0,0.0,0.0,0.641,39.846,0.02,5.0,20170118064702,0,2017-01-18 06:47:10.596068,1,,175.010909091,109.009454545,124.990060606,120.987151515
261,85.2,255.0,1.0,351.0,53.3,51.52285,85.0,-0.154723,1.001,35.249,16.161,0.0,0.0,0.0,0.645,39.024,0.06,4.9,20170118064741,0,2017-01-18 06:47:50.095551,1,,172.993939394,109.009454545,127.007030303,120.987151515
260,85.6,251.8,1.0,58.8,53.2,51.522854,84.0,-0.154692,0.963,40.024,20.17,0.0,0.0,0.0,0.646,39.51,0.02,4.9,20170118064821,0,2017-01-18 06:48:30.754955,1,,180.999757576,109.009454545,128.0,120.987151515
259,86.8,255.0,1.0,64.8,53.3,51.522884,84.0,-0.154673,9.992,64.302,41.848,0.0,0.0,0.0,0.581,40.421,0.09,4.9,20170118064901,0,2017-01-18 06:49:09.348952,1,,177.989818182,110.002424242,128.992969697,123.997090909
258,86.8,255.0,1.0,69.1,53.3,51.522884,84.0,-0.154675,1.819,37.949,21.182,0.0,0.0,0.0,0.622,39.225,0.07,4.9,20170118064941,0,2017-01-18 06:49:49.955445,1,,180.006787879,110.002424242,128.0,123.004121212
257,86.5,255.0,1.0,165.2,53.3,51.522869,85.0,-0.154767,0.8,35.414,15.745,0.0,0.0,0.0,0.622,40.163,0.06,4.9,20170118065021,0,2017-01-18 06:50:29.211339,1,,179.013818182,110.002424242,128.0,123.004121212
256,87.8,255.0,1.0,112.7,53.3,51.52285,85.0,-0.154758,1.363,35.826,19.082,0.0,0.0,0.0,0.627,38.971,0.07,4.9,20170118065100,0,2017-01-18 06:51:07.785889,1,,177.989818182,110.002424242,128.992969697,123.004121212
255,87.3,255.0,1.0,46.1,53.3,51.522831,89.0,-0.1547,0.872,37.464,13.308,0.0,0.0,0.0,0.638,38.8,0.0,4.9,20170118065139,0,2017-01-18 06:51:47.298731,1,,176.996848485,110.002424242,127.007030303,123.004121212
254,89.1,255.0,1.0,118.2,53.3,51.522835,85.0,-0.154628,1.269,39.642,20.767,0.0,0.0,0.0,0.656,39.509,0.04,4.8,20170118065218,0,2017-01-18 06:52:26.954607,1,,182.98569697,107.985454545,127.007030303,122.011151515
253,88.5,248.6,1.0,6.1,53.6,51.522854,85.0,-0.154633,0.837,32.525,16.199,0.0,0.0,0.0,0.657,39.265,0.02,4.8,20170118065258,0,2017-01-18 06:53:06.507165,1,,179.013818182,110.995393939,127.007030303,122.011151515
252,86.4,251.8,1.0,115.2,53.6,51.522861,88.0,-0.154697,1.065,36.174,18.667,0.0,0.0,0.0,0.653,39.444,0.07,4.8,20170118065337,0,2017-01-18 06:53:45.953986,1,,177.989818182,109.009454545,127.007030303,123.997090909
251,85.9,251.8,1.0,308.0,53.6,51.522865,95.0,-0.154692,0.73,19.452,10.542,0.0,0.0,0.0,0.664,39.468,0.04,4.9,20170118065417,0,2017-01-18 06:54:25.632646,1,,176.996848485,109.009454545,126.014060606,122.011151515
250,86.2,255.0,1.0,59.2,53.6,51.522854,85.0,-0.15464,0.83,31.987,15.958,0.0,0.0,0.0,0.663,41.242,0.02,4.9,20170118065458,0,2017-01-18 06:55:06.968205,1,,172.000969697,109.009454545,127.007030303,123.004121212
249,86.3,251.8,1.0,85.6,53.5,51.522842,84.0,-0.154627,1.5,58.605,23.475,0.0,0.0,0.0,0.671,39.748,0.02,4.9,20170118065538,0,2017-01-18 06:55:46.653142,1,,173.986909091,109.009454545,127.007030303,123.004121212
248,86.0,251.8,1.0,105.7,53.5,51.522835,95.0,-0.154603,0.795,33.418,15.53,0.0,0.0,0.0,0.685,39.544,0.04,4.9,20170118065617,0,2017-01-18 06:56:26.223967,1,,172.993939394,107.985454545,128.992969697,123.004121212
247,86.1,255.0,1.0,148.1,53.5,51.52282,87.0,-0.154627,1.026,31.035,15.322,0.0,0.0,0.0,0.687,39.762,0.02,4.8,20170118065657,0,2017-01-18 06:57:05.725338,1,,172.993939394,110.002424242,127.007030303,123.004121212
246,87.8,251.8,1.0,29.1,53.6,51.522835,93.0,-0.154625,0.821,43.352,15.429,0.0,0.0,0.0,0.69,39.273,0.06,4.8,20170118065737,0,2017-01-18 06:57:45.283164,1,,172.000969697,107.985454545,126.014060606,122.011151515
245,88.5,251.8,1.0,18.1,53.6,51.522854,86.0,-0.154628,0.881,33.729,17.158,0.0,0.0,0.0,0.69,39.804,0.06,4.8,20170118065816,0,2017-01-18 06:58:25.426040,1,,172.993939394,110.002424242,128.0,123.997090909
244,88.0,248.6,1.0,354.0,53.7,51.522881,91.0,-0.154617,1.022,28.996,15.712,0.0,0.0,0.0,0.7,39.62,0.07,4.8,20170118065856,0,2017-01-18 06:59:04.189663,1,,170.015030303,110.002424242,128.0,123.004121212
243,86.9,255.0,1.0,341.2,53.8,51.5229,85.0,-0.154582,0.753,29.769,15.932,0.0,0.0,0.0,0.708,38.827,0.02,4.9,20170118065935,0,2017-01-18 06:59:43.853179,1,,167.005090909,107.985454545,126.014060606,123.004121212
242,86.7,251.8,1.0,35.7,53.6,51.522846,85.0,-0.154558,0.967,39.587,15.452,0.0,0.0,0.0,0.716,40.444,0.06,4.8,20170118070016,0,2017-01-18 07:00:23.548536,1,,167.998060606,110.002424242,128.0,123.004121212
241,87.8,251.8,1.0,338.6,53.5,51.52285,89.0,-0.154543,1.27,43.002,17.521,0.0,0.0,0.0,0.742,38.724,0.02,4.8,20170118070054,0,2017-01-18 07:01:03.165426,1,,170.015030303,110.002424242,127.007030303,123.004121212
240,88.5,255.0,1.0,311.6,53.5,51.5229,88.0,-0.154522,1.01,38.129,18.899,0.0,0.0,0.0,0.764,39.604,0.02,4.8,20170118070134,0,2017-01-18 07:01:42.359516,1,,167.005090909,110.002424242,128.0,123.004121212
239,88.7,255.0,1.0,70.4,53.7,51.522903,84.0,-0.154527,0.682,26.552,13.311,0.0,0.0,0.0,0.763,39.066,0.04,4.9,20170118070213,0,2017-01-18 07:02:22.062600,1,,166.012121212,107.985454545,127.007030303,123.997090909
238,86.3,255.0,1.0,26.5,53.6,51.5229,93.0,-0.154542,0.665,28.616,14.707,0.0,0.0,0.0,0.763,40.327,0.04,4.8,20170118070254,0,2017-01-18 07:03:02.133293,1,,164.988121212,107.985454545,127.007030303,123.004121212
237,86.3,255.0,1.0,123.5,53.5,51.52293,85.0,-0.154582,0.817,35.447,16.691,0.0,0.0,0.0,0.766,39.448,0.06,4.9,20170118070333,0,2017-01-18 07:03:41.520380,1,,164.988121212,109.009454545,126.014060606,122.011151515
236,88.4,255.0,1.0,113.2,53.5,51.522968,84.0,-0.15458,0.619,31.112,15.921,0.0,0.0,0.0,0.769,39.567,0.02,4.9,20170118070413,0,2017-01-18 07:04:20.910936,1,,167.005090909,107.985454545,128.0,122.011151515
235,85.7,255.0,1.0,22.5,53.4,51.522953,94.0,-0.154585,0.622,22.419,11.331,0.0,0.0,0.0,0.763,39.124,0.04,4.9,20170118070452,0,2017-01-18 07:05:00.265742,1,,168.991030303,109.009454545,124.990060606,120.987151515
234,89.1,251.8,1.0,336.9,53.6,51.522968,86.0,-0.154597,0.677,25.966,12.929,0.0,0.0,0.0,0.763,39.561,0.0,4.9,20170118070531,0,2017-01-18 07:05:39.655537,1,,176.003878788,107.985454545,128.992969697,123.004121212
233,93.9,255.0,1.0,290.7,53.6,51.523006,93.0,-0.154638,0.957,26.306,14.459,0.0,0.0,0.0,0.777,39.006,0.04,4.9,20170118070610,0,2017-01-18 07:06:19.145836,1,,176.003878788,110.995393939,128.0,122.011151515
232,94.1,255.0,1.0,9.1,53.7,51.523022,85.0,-0.154733,1.392,29.193,15.194,0.0,0.0,0.0,0.795,39.63,0.04,4.8,20170118070650,0,2017-01-18 07:06:59.036365,1,,171.008,110.002424242,128.0,123.997090909
231,91.5,255.0,1.0,348.1,53.8,51.522976,91.0,-0.154685,0.789,34.471,16.179,0.0,0.0,0.0,0.788,40.002,0.02,4.9,20170118070730,0,2017-01-18 07:07:38.452680,1,,170.015030303,110.995393939,127.007030303,122.011151515
230,84.2,251.8,1.0,100.6,53.7,51.522888,88.0,-0.154687,1.027,28.485,15.282,0.0,0.0,0.0,0.788,39.067,0.02,4.9,20170118070809,0,2017-01-18 07:08:17.901010,1,,171.008,109.009454545,128.0,120.987151515
229,83.5,255.0,1.0,20.0,53.5,51.522884,87.0,-0.154697,0.722,30.832,14.174,0.0,0.0,0.0,0.803,39.441,0.11,4.9,20170118070849,0,2017-01-18 07:08:57.454676,1,,179.013818182,107.985454545,127.007030303,123.004121212
228,81.5,255.0,1.0,17.9,53.5,51.522923,95.0,-0.154738,1.398,27.581,14.668,0.0,0.0,0.0,0.837,39.485,0.04,4.9,20170118070928,0,2017-01-18 07:09:37.067575,1,,175.010909091,109.009454545,124.990060606,122.011151515
227,72.5,251.8,1.0,195.2,53.5,51.522709,89.0,-0.154773,0.783,34.347,14.321,0.0,0.0,0.0,0.846,39.744,0.07,4.9,20170118071008,0,2017-01-18 07:10:17.652674,1,,168.991030303,109.009454545,127.007030303,122.011151515
226,75.5,255.0,1.0,291.9,53.6,51.522732,87.0,-0.154893,0.866,28.733,13.469,0.0,0.0,0.0,0.852,40.926,0.04,4.9,20170118071049,0,2017-01-18 07:10:58.386608,1,,168.991030303,110.002424242,127.007030303,122.011151515
225,73.9,251.8,1.0,166.4,53.7,51.522617,87.0,-0.154865,0.48,28.032,13.265,0.0,0.0,0.0,0.852,40.246,0.09,4.9,20170118071129,0,2017-01-18 07:11:37.459116,1,,168.991030303,110.002424242,126.014060606,122.011151515
224,64.0,251.8,1.0,298.2,53.6,51.52261,90.0,-0.154795,1.488,28.959,16.052,0.0,0.0,0.0,0.805,39.167,0.07,4.9,20170118071209,0,2017-01-18 07:12:16.966525,1,,171.008,109.009454545,127.007030303,123.004121212
223,73.1,255.0,1.0,251.5,53.6,51.522636,86.0,-0.15491,0.716,35.204,17.228,0.0,0.0,0.0,0.811,39.464,0.04,4.9,20170118071248,0,2017-01-18 07:12:57.282373,1,,172.000969697,110.995393939,128.992969697,122.011151515
222,72.9,255.0,1.0,78.5,53.4,51.522636,87.0,-0.154902,0.344,20.783,9.731,0.0,0.0,0.0,0.811,39.902,0.06,5.0,20170118071328,0,2017-01-18 07:13:36.296732,1,,194.994424242,107.985454545,128.992969697,122.011151515
221,72.5,251.8,1.0,58.1,53.4,51.522655,95.0,-0.154875,1.026,21.016,11.974,0.0,0.0,0.0,0.82,39.348,0.35,5.0,20170118071408,0,2017-01-18 07:14:15.657282,1,,185.002666667,110.995393939,126.014060606,123.997090909
220,73.4,255.0,1.0,142.6,53.7,51.522694,85.0,-0.154907,2.277,41.834,21.33,0.0,0.0,0.0,0.796,39.022,0.19,4.8,20170118071447,0,2017-01-18 07:14:55.448928,1,,172.993939394,110.995393939,126.014060606,122.011151515
219,75.4,248.6,1.0,26.7,53.7,51.522831,85.0,-0.154628,0.862,27.044,14.596,0.0,0.0,0.0,0.796,39.629,0.06,4.8,20170118071526,0,2017-01-18 07:15:34.793845,1,,162.009212121,110.002424242,127.007030303,123.004121212
218,92.0,255.0,1.0,67.6,53.6,51.522984,94.0,-0.154608,1.301,29.266,15.883,0.0,0.0,0.0,0.801,39.864,0.04,4.8,20170118071606,0,2017-01-18 07:16:14.326966,1,,162.009212121,107.985454545,127.007030303,123.004121212
217,91.3,255.0,1.0,226.8,53.6,51.523056,92.0,-0.154552,6.187,44.547,28.703,0.0,0.0,0.0,0.699,39.144,0.04,4.8,20170118071645,0,2017-01-18 07:16:53.873151,1,,171.008,110.002424242,126.014060606,122.011151515
216,92.1,255.0,1.0,239.4,53.7,51.522957,84.0,-0.154535,0.932,36.334,18.127,0.0,0.0,0.0,0.73,39.088,0.06,4.9,20170118071725,0,2017-01-18 07:17:33.619773,1,,167.005090909,106.992484848,127.007030303,122.011151515
